1;1;3;3;0.000004
0;1;13;13;0.231758
1;1;4;4;0.000004
0;8;15;15;6.301846
1;1;5;5;0.000004
1;1;15;15;0.000004
1;1;13;13;0.000004
2;1;3;3;0.000038
1;1;7;7;0.000004
1;1;11;11;0.000004
2;1;5;5;0.000048
2;1;7;7;0.000038
2;1;9;9;0.000061
2;1;11;11;0.000039
2;1;15;15;0.000043
0;8;3;3;0.000003
0;8;4;4;0.000003
0;8;9;9;0.000375
0;8;5;5;0.000003
1;8;3;3;0.000004
0;8;11;11;0.009080
0;8;7;7;0.000019
1;8;4;4;0.000004
0;8;13;13;0.232989
0;1;15;15;6.300742
1;8;5;5;0.000004
1;8;7;7;0.000004
1;8;9;9;0.000004
1;8;11;11;0.000004
1;8;15;15;0.000004
2;8;4;4;0.002533
1;8;13;13;0.000004
2;8;5;5;0.001301
2;8;9;9;0.001683
2;8;3;3;0.001174
2;8;7;7;0.002822
2;8;13;13;0.001442
2;8;15;15;0.001483
0;1;7;7;0.000018
0;1;5;5;0.000003
0;1;4;4;0.000002
0;1;3;3;0.000002
1;1;3;3;0.000004
0;1;11;11;0.009050
1;1;4;4;0.000004
0;1;9;9;0.000375
0;1;13;13;0.232817
0;8;15;15;6.301216
1;1;5;5;0.000004
1;1;7;7;0.000004
1;1;9;9;0.000004
1;1;11;11;0.000004
1;1;13;13;0.000004
1;1;15;15;0.000004
2;1;3;3;0.000063
2;1;4;4;0.000040
2;1;5;5;0.000041
2;1;9;9;0.000039
2;1;7;7;0.000039
2;1;11;11;0.000040
2;1;13;13;0.000040
2;1;15;15;0.000042
0;8;3;3;0.000002
0;8;7;7;0.000019
0;8;4;4;0.000002
1;8;3;3;0.000004
0;8;11;11;0.009079
0;8;5;5;0.000003
1;8;4;4;0.000004
0;8;9;9;0.000375
0;8;13;13;0.231514
0;1;15;15;6.300761
1;8;7;7;0.000004
1;8;9;9;0.000004
1;8;11;11;0.000016
1;8;13;13;0.000004
2;8;4;4;0.005565
2;8;7;7;0.001451
2;8;5;5;0.002509
2;8;3;3;0.001314
2;8;9;9;0.004371
2;8;13;13;0.001551
2;8;15;15;0.001411
0;1;4;4;0.000003
0;1;7;7;0.000019
0;1;5;5;0.000003
0;1;11;11;0.009183
1;1;3;3;0.000004
1;1;4;4;0.000004
0;1;9;9;0.000375
0;1;13;13;0.234638
0;8;15;15;6.304287
1;1;5;5;0.000004
1;1;9;9;0.000004
1;1;11;11;0.000004
1;1;13;13;0.000004
2;1;3;3;0.000038
1;1;15;15;0.000004
2;1;5;5;0.000039
2;1;4;4;0.000057
2;1;7;7;0.000039
2;1;9;9;0.000058
2;1;11;11;0.000039
2;1;13;13;0.000040
0;8;4;4;0.000003
2;1;15;15;0.000044
0;8;3;3;0.000002
0;8;5;5;0.000003
0;8;7;7;0.000018
0;8;9;9;0.000392
0;8;11;11;0.009219
0;8;13;13;0.231720
1;8;5;5;0.000004
0;1;15;15;6.304989
1;8;7;7;0.000004
1;8;9;9;0.000004
1;8;15;15;0.000004
2;8;3;3;0.001214
2;8;5;5;0.001291
2;8;7;7;0.001418
2;8;11;11;0.001675
2;8;9;9;0.001656
2;8;13;13;0.001517
2;8;15;15;0.001466
0;8;15;15;6.302990
